question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q070,Freeze-thaw and frozen storage,Which serum components changed significantly after repeated thawing?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which serum components changed significantly after repeated thawing? freeze-thaw cycles; serum stability; analyte degradation; repeated freeze-thaw; serum biomarker stability,freeze-thaw cycles | serum stability | analyte degradation | repeated freeze-thaw | serum biomarker stability,10,1: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 2: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 3: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 4: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 5: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 6: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 7: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 8: Assessment by Matrix‐Assisted Laser Desorption/Ionization Time‐of‐Flight Mass Spectrometry of the Effects of Preanalytical Variables on Serum Peptidome Profiles Following Long‐Term Sample Storage | 9: Effects of in vitro hemolysis and repeated freeze-thaw cycles in protein abundance quantification using the SomaScan and Olink assays | 10: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples,1: PMC13206734; doi:10.1016/j.isci.2026.115934 | 2: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 3: PMC2657648 | 4: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 5: PMC3433892; doi:10.1074/mcp.M111.014340 | 6: PMC3900085; doi:10.11613/BM.2013.009 | 7: PMC9693613; doi:10.3390/metabo12111098 | 8: PMC5947747; doi:10.1002/prca.201700047 | 9: bio_ce75f3227650; doi:10.1101/2024.09.21.613295 | 10: PMC4379062; doi:10.1371/journal.pone.0121495,Effect of multiple freeze-thaw cycles on selected biochemical serum components,pmid:27987362; doi:10.1515/cclm-2016-0892,,0,0,0,0,0.0,,,,s_d14209fa
Q071,Pre-centrifugation delay and transport,What collection-to-processing delay window has been evaluated for serum and plasma metabolomics?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What collection-to-processing delay window has been evaluated for serum and plasma metabolomics? serum metabolite stability; plasma metabolite stability; delayed centrifugation; preanalytical delay; metabolomic sample handling,serum metabolite stability | plasma metabolite stability | delayed centrifugation | preanalytical delay | metabolomic sample handling,10,"1: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 2: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 3: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 4: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 5: Effects of pre-analytical processes on blood samples used in metabolomics studies | 6: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 7: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 8: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 9: Effect of Delayed Centrifugation on the Levels of NMR-Measured Lipoproteins and Metabolites in Plasma and Serum Samples | 10: Pre-Analytical Sample Quality: Metabolite Ratios as an Intrinsic Marker for Prolonged Room Temperature Exposure of Serum Samples",1: PMC11433674; doi:10.3390/metabo14090474 | 2: PMC6724180; doi:10.3390/metabo9080156 | 3: PMC5187835; doi:10.3390/ijms17122035 | 4: PMC5875996; doi:10.3390/metabo8010006 | 5: PMC4471316; doi:10.1007/s00216-015-8565-x | 6: PMC7344701; doi:10.3390/metabo10060229 | 7: PMC6316012; doi:10.3390/metabo8040088 | 8: PMC3933650; doi:10.1371/journal.pone.0089728 | 9: PMC9753045; doi:10.1021/acs.analchem.2c02167 | 10: PMC4379062; doi:10.1371/journal.pone.0121495,Standard operating procedures for pre-analytical handling of blood and urine for metabolomic studies and biobanks,pmid:21380509; doi:10.1007/s10858-011-9489-1,,0,0,0,0,0.0,,,,s_3bf458d5
Q072,"Specimen, tube, and processing effects",Which urine pretreatments were tested before biobank storage for metabolomics?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which urine pretreatments were tested before biobank storage for metabolomics? urine sample preparation; urine pretreatment methods; metabolomics sample processing; urine metabolite stability,urine sample preparation | urine pretreatment methods | metabolomics sample processing | urine metabolite stability,10,"1: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 2: Stability of targeted metabolite profiles of urine samples under different storage conditions | 3: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 4: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 5: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 6: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 7: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 8: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 9: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 10: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples",1: PMC12064589; doi:10.1007/s00192-025-06069-2 | 2: PMC5126183; doi:10.1007/s11306-016-1137-z | 3: PMC6724180; doi:10.3390/metabo9080156 | 4: PMC6836253; doi:10.3390/metabo9100203 | 5: PMC7344701; doi:10.3390/metabo10060229 | 6: PMC3901271; doi:10.3390/metabo3020243 | 7: PMC4559108; doi:10.1007/s11306-014-0764-5 | 8: PMC10896411; doi:10.1101/2024.01.24.24301735 | 9: PMC5187835; doi:10.3390/ijms17122035 | 10: PMC11433674; doi:10.3390/metabo14090474,Standard operating procedures for pre-analytical handling of blood and urine for metabolomic studies and biobanks,pmid:21380509; doi:10.1007/s10858-011-9489-1,,0,0,0,0,0.0,,,,s_cdd4dc9c
Q073,"Specimen, tube, and processing effects",Which urine preservative has the largest effect on the metabolomic profile?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which urine preservative has the largest effect on the metabolomic profile? urine collection tube; metabolomic stability; urine metabolomics,urine collection tube | metabolomic stability | urine metabolomics,10,"1: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 2: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 3: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 4: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 5: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 6: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 7: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 8: Stability of targeted metabolite profiles of urine samples under different storage conditions | 9: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 10: Optimising a urinary extraction method for non-targeted GC–MS metabolomics",1: PMC6836253; doi:10.3390/metabo9100203 | 2: PMC12064589; doi:10.1007/s00192-025-06069-2 | 3: PMC4559108; doi:10.1007/s11306-014-0764-5 | 4: PMC10896411; doi:10.1101/2024.01.24.24301735 | 5: PMC6724180; doi:10.3390/metabo9080156 | 6: PMC3901271; doi:10.3390/metabo3020243 | 7: PMC6316012; doi:10.3390/metabo8040088 | 8: PMC5126183; doi:10.1007/s11306-016-1137-z | 9: PMC7344701; doi:10.3390/metabo10060229 | 10: PMC10579216; doi:10.1038/s41598-023-44690-7,Effects of preanalytical sample collection and handling on comprehensive metabolite measurements in human urine biospecimens,pmid:39284767; doi:10.1093/aje/kwae347,4,0,0,1,1,0.25,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,title,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,s_de275f46
Q074,"Specimen, tube, and processing effects",Were pre-analytical handling effects larger in urine or serum metabolomics?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Were pre-analytical handling effects larger in urine or serum metabolomics? preanalytical variation; biospecimen handling; metabolite stability,preanalytical variation | biospecimen handling | metabolite stability,10,"1: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 2: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 3: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 4: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 5: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 6: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 7: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 8: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 9: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 10: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine",1: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 2: PMC6724180; doi:10.3390/metabo9080156 | 3: PMC5187835; doi:10.3390/ijms17122035 | 4: PMC6316012; doi:10.3390/metabo8040088 | 5: PMC7344701; doi:10.3390/metabo10060229 | 6: PMC5875996; doi:10.3390/metabo8010006 | 7: PMC11433674; doi:10.3390/metabo14090474 | 8: PMC12064589; doi:10.1007/s00192-025-06069-2 | 9: PMC3933650; doi:10.1371/journal.pone.0089728 | 10: PMC6836253; doi:10.3390/metabo9100203,Effects of preanalytical sample collection and handling on comprehensive metabolite measurements in human urine biospecimens,pmid:39284767; doi:10.1093/aje/kwae347,1,1,1,1,1,1.0,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,title,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,s_2a8039dd
Q075,Pre-centrifugation delay and transport,How long can fresh colon cancer tissue stay at room temperature or on ice before snap-freezing without reducing RNA quality?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can fresh colon cancer tissue stay at room temperature or on ice before snap-freezing without reducing RNA quality? RNA integrity number RIN; RNA degradation; post-mortem interval; tissue preservation; cold ischemia time,RNA integrity number RIN | RNA degradation | post-mortem interval | tissue preservation | cold ischemia time,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 3: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 4: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 5: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 6: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 7: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples | 8: The focus on sample quality: Influence of colon tissue collection on reliability of qPCR data | 9: The Interference of RNA Preservative and Post-Collection Interval on RNA Integrity from Different Mice Tissues | 10: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC8765617; doi:10.1371/journal.pone.0262654 | 3: PMC6775519; doi:10.7150/jca.29372 | 4: PMC4570714; doi:10.1371/journal.pone.0138214 | 5: PMC4849710; doi:10.1371/journal.pone.0154326 | 6: PMC7533433; doi:10.3892/mmr.2020.11503 | 7: PMC3835918; doi:10.1371/journal.pone.0079826 | 8: PMC4935944; doi:10.1038/srep29023 | 9: PMC12732537; doi:10.3390/genes16121421 | 10: PMC12584263; doi:10.1186/s12896-025-01059-0,Biobanking of fresh-frozen human colon tissues: impact of tissue ex-vivo ischemia times and storage periods on RNA quality,pmid:22711177; doi:10.1245/s10434-012-2440-1,,0,0,0,0,0.0,,,,s_d72673b4
Q076,Storage temperature and duration,Does storing frozen colon tissue for up to 40 months reduce RNA quality?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Does storing frozen colon tissue for up to 40 months reduce RNA quality? RNA degradation; long-term storage; RNA integrity number RIN; frozen tissue preservation; freeze-thaw stability,RNA degradation | long-term storage | RNA integrity number RIN | frozen tissue preservation | freeze-thaw stability,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes | 3: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 4: The Interference of RNA Preservative and Post-Collection Interval on RNA Integrity from Different Mice Tissues | 5: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 6: Isolated total RNA and protein are preserved after thawing for more than twenty-four hours | 7: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 8: Long Term Storage of Dry versus Frozen RNA for Next Generation Molecular Studies | 9: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 10: The focus on sample quality: Influence of colon tissue collection on reliability of qPCR data",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC12584263; doi:10.1186/s12896-025-01059-0 | 3: PMC4849710; doi:10.1371/journal.pone.0154326 | 4: PMC12732537; doi:10.3390/genes16121421 | 5: PMC6775519; doi:10.7150/jca.29372 | 6: PMC3297035; doi:10.6061/clinics/2012(03)09 | 7: PMC8765617; doi:10.1371/journal.pone.0262654 | 8: PMC4224406; doi:10.1371/journal.pone.0111827 | 9: PMC4570714; doi:10.1371/journal.pone.0138214 | 10: PMC4935944; doi:10.1038/srep29023,Biobanking of fresh-frozen human colon tissues: impact of tissue ex-vivo ischemia times and storage periods on RNA quality,pmid:22711177; doi:10.1245/s10434-012-2440-1,,0,0,0,0,0.0,,,,s_a68abb99
Q077,Pre-centrifugation delay and transport,How long can fresh kidney cancer tissue remain on ice before freezing without losing RNA integrity?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can fresh kidney cancer tissue remain on ice before freezing without losing RNA integrity? RNA integrity number RIN; ice storage; cold ischemia time; fresh-frozen tissue; RNA degradation,RNA integrity number RIN | ice storage | cold ischemia time | fresh-frozen tissue | RNA degradation,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 3: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 4: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 5: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples | 6: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 7: Frozen section histopathology and preanalytical factors affecting nucleic acid integrity in biobanked fresh-frozen human cancer tissues | 8: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes | 9: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 10: Tissue alkalosis in cold-ischemia time",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC7533433; doi:10.3892/mmr.2020.11503 | 3: PMC8765617; doi:10.1371/journal.pone.0262654 | 4: PMC6775519; doi:10.7150/jca.29372 | 5: PMC3835918; doi:10.1371/journal.pone.0079826 | 6: PMC4570714; doi:10.1371/journal.pone.0138214 | 7: PMC12634257; doi:10.4132/jptm.2025.07.22 | 8: PMC12584263; doi:10.1186/s12896-025-01059-0 | 9: PMC4849710; doi:10.1371/journal.pone.0154326 | 10: PMC5589730; doi:10.1038/s41598-017-11284-z,Effect of Duration of Ex Vivo Ischemia Time and Storage Period on RNA Quality in Biobanked Human Renal Cell Carcinoma Tissue,pmid:25567356; doi:10.1245/s10434-014-4327-9,,0,0,0,0,0.0,,,,s_c4e48c65
Q078,Biospecimen quality control and SOPs,How should fresh cancer tissue be transported before biobanking to preserve RNA quality?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How should fresh cancer tissue be transported before biobanking to preserve RNA quality? RNA integrity number RIN; RNA degradation; cold chain transport; specimen preservation; tissue stabilization,RNA integrity number RIN | RNA degradation | cold chain transport | specimen preservation | tissue stabilization,10,"1: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 2: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 3: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 4: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 5: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 6: Multicenter fresh frozen tissue sampling in colorectal cancer: does the quality meet the standards for state of the art biomarker research? | 7: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 8: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples | 9: Impact of biospecimens handling on biomarker research in breast cancer | 10: Frozen section histopathology and preanalytical factors affecting nucleic acid integrity in biobanked fresh-frozen human cancer tissues",1: PMC7533433; doi:10.3892/mmr.2020.11503 | 2: PMC8765617; doi:10.1371/journal.pone.0262654 | 3: PMC6775519; doi:10.7150/jca.29372 | 4: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 5: PMC4570714; doi:10.1371/journal.pone.0138214 | 6: PMC5587614; doi:10.1007/s10561-017-9613-x | 7: PMC4849710; doi:10.1371/journal.pone.0154326 | 8: PMC3835918; doi:10.1371/journal.pone.0079826 | 9: PMC2787533; doi:10.1186/1471-2407-9-409 | 10: PMC12634257; doi:10.4132/jptm.2025.07.22,Effect of Duration of Ex Vivo Ischemia Time and Storage Period on RNA Quality in Biobanked Human Renal Cell Carcinoma Tissue,pmid:25567356; doi:10.1245/s10434-014-4327-9,,0,0,0,0,0.0,,,,s_ab92fd82
Q079,Storage temperature and duration,Do most urine analytes remain stable after more than ten years at −22°C?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Do most urine analytes remain stable after more than ten years at −22°C? urine analyte stability; long-term storage stability; −22°C storage; urine biospecimen stability; freeze storage stability,urine analyte stability | long-term storage stability | −22°C storage | urine biospecimen stability | freeze storage stability,10,"1: Stability of urinary albumin and creatinine after 12 months storage at −20 °C and −80 °C | 2: Effects of Different Voided Urine Sample Storage Time, Temperature, and Preservatives on Analysis with Multiplex Bead-Based Oncuria Bladder Cancer Immunoassay | 3: Stability of targeted metabolite profiles of urine samples under different storage conditions | 4: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 5: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 6: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome | 7: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 8: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 9: Preanalytical requirements of urinalysis | 10: Study of the Stability of Various Biochemical Analytes in Samples Stored at Different Predefined Storage Conditions at an Accredited Laboratory of India",1: PMC6451166; doi:10.1016/j.plabm.2019.e00120 | 2: PMC11763964; doi:10.3390/diagnostics15020138 | 3: PMC5126183; doi:10.1007/s11306-016-1137-z | 4: PMC3900085; doi:10.11613/BM.2013.009 | 5: PMC7109503 | 6: PMC6572224; doi:10.3390/metabo9050099 | 7: PMC6724180; doi:10.3390/metabo9080156 | 8: PMC6836253; doi:10.3390/metabo9100203 | 9: PMC3936984; doi:10.11613/BM.2014.011 | 10: PMC5015491; doi:10.4103/0974-2727.187928,Long-term urine biobanking: storage stability of clinical chemical parameters under moderate freezing conditions without use of preservatives,pmid:25239781; doi:10.1016/j.clinbiochem.2014.09.009,,0,0,0,0,0.0,,,,s_a0d9b658
Q080,Storage temperature and duration,How long can several urine analytes remain suitable for later measurement when stored at −22°C?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can several urine analytes remain suitable for later measurement when stored at −22°C? urine analyte stability; urine sample storage; −22°C storage; long-term urine storage; analyte degradation,urine analyte stability | urine sample storage | −22°C storage | long-term urine storage | analyte degradation,10,"1: Stability of urinary albumin and creatinine after 12 months storage at −20 °C and −80 °C | 2: Effects of Different Voided Urine Sample Storage Time, Temperature, and Preservatives on Analysis with Multiplex Bead-Based Oncuria Bladder Cancer Immunoassay | 3: Long-term stability of clinically relevant chemistry analytes in pleural and peritoneal fluid | 4: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 5: Preanalytical requirements of urinalysis | 6: Study of the Stability of Various Biochemical Analytes in Samples Stored at Different Predefined Storage Conditions at an Accredited Laboratory of India | 7: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 8: Influence of different urine preservation methods and addition of preservatives on quantitative detection of 24-h urinary protein | 9: Impact of chemical preservative in urine samples | 10: Assessment of the stability of 20 biochemical analytes in serum and whole blood samples after storage at nonstandard temperatures",1: PMC6451166; doi:10.1016/j.plabm.2019.e00120 | 2: PMC11763964; doi:10.3390/diagnostics15020138 | 3: PMC7138007; doi:10.11613/BM.2020.020701 | 4: PMC3900085; doi:10.11613/BM.2013.009 | 5: PMC3936984; doi:10.11613/BM.2014.011 | 6: PMC5015491; doi:10.4103/0974-2727.187928 | 7: PMC7109503 | 8: PMC12634583; doi:10.3389/fmed.2025.1661339 | 9: PMC7109501 | 10: PMC12769415; doi:10.1016/j.plabm.2025.e00514,Long-term urine biobanking: storage stability of clinical chemical parameters under moderate freezing conditions without use of preservatives,pmid:25239781; doi:10.1016/j.clinbiochem.2014.09.009,,0,0,0,0,0.0,,,,s_05c60412
Q081,"Specimen, tube, and processing effects",Which handling problems have the greatest effect on RNA integrity in Tempus blood collection tubes?,success,,llmexpand,qwen3.6:35b-a3b-bf16,openai,https://inference.kbs.uni-hannover.de/v1,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which handling problems have the greatest effect on RNA integrity in Tempus blood collection tubes? Tempus Blood RNA Tube; RNA-stabilizing blood collection tube; whole-blood RNA stabilization; RNA integrity number RIN; preanalytical robustness,Tempus Blood RNA Tube | RNA-stabilizing blood collection tube | whole-blood RNA stabilization | RNA integrity number RIN | preanalytical robustness,10,"1: Stabilization of Cellular RNA in Blood During Storage at Room Temperature: A Comparison of Cell-Free RNA BCT ® with K3EDTA Tubes | 2: Assessment of mRNA and microRNA Stabilization in Peripheral Human Blood for Multicenter Studies and Biobanks | 3: Effects of storage temperature, storage time, and hemolysis on the RNA quality of blood specimens: A systematic quantitative assessment | 4: Improper preanalytical processes on peripheral blood compromise RNA quality and skew the transcriptional readouts of mRNA and LncRNA | 5: The impact of pre-freezing storage time and temperature on gene expression of blood collected in EDTA tubes | 6: SPIDIA-RNA: Second External Quality Assessment for the Pre-Analytical Phase of Blood Samples Used for RNA Based Analyses | 7: Evaluation of RNA purification methods by using different blood stabilization tubes: identification of key features for epidemiological studies | 8: Human blood RNA stabilization in samples collected and transported for a large biobank | 9: A novel blood collection device stabilizes cell-free RNA in blood during sample shipping and storage | 10: Biomarkers for Monitoring Pre-Analytical Quality Variation of mRNA in Blood Samples",1: PMC4245490; doi:10.1007/s40291-014-0118-z | 2: PMC2956623 | 3: PMC10227325; doi:10.1016/j.heliyon.2023.e16234 | 4: PMC9845260; doi:10.3389/fgene.2022.1091685 | 5: PMC9262796; doi:10.1007/s11033-022-07320-5 | 6: PMC4226503; doi:10.1371/journal.pone.0112293 | 7: PMC7026973; doi:10.1186/s13104-020-04943-4 | 8: PMC3503553; doi:10.1186/1756-0500-5-510 | 9: PMC3848903; doi:10.1186/1756-0500-6-380 | 10: PMC4219744; doi:10.1371/journal.pone.0111644,Preanalytical robustness of blood collection tubes with RNA stabilizers,pmid:31112504; doi:10.1515/cclm-2019-0170,,0,0,0,0,0.0,,,,s_a23ed3fd
