question_id,category,question,status,error,query_strategy,llm_model,llm_provider,llm_base_url,paperclip_ranking,paperclip_source,paperclip_full_corpus,retrieval_limit,query_sent,expansion_terms,retrieved_count,retrieved_documents,retrieved_document_ids,gold_documents,gold_document_ids,first_relevant_rank,hit_at_1,hit_at_3,hit_at_5,hit_at_10,reciprocal_rank,matched_document,match_type,matched_identifier,paperclip_result_id
Q069,Freeze-thaw and frozen storage,Which 12 serum components remained stable after ten freeze-thaw cycles?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which 12 serum components remained stable after ten freeze-thaw cycles?,,10,"1: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 2: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 3: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 4: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 5: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 6: Effect of Repeated Freeze-Thaw on Serum Biomarkers Associated with Eye Disease | 7: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 8: Isolated Effects of Plasma Freezing versus Thawing on Metabolite Stability | 9: Stability of amino acids and related amines in human serum under different preprocessing and pre-storage conditions based on iTRAQ ® -LC-MS/MS | 10: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples",1: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 2: PMC13206734; doi:10.1016/j.isci.2026.115934 | 3: PMC3900085; doi:10.11613/BM.2013.009 | 4: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 5: PMC3433892; doi:10.1074/mcp.M111.014340 | 6: PMC6054774; doi:10.12659/MSM.908567 | 7: PMC8154350; doi:10.1055/s-0041-1726575 | 8: PMC9693613; doi:10.3390/metabo12111098 | 9: PMC7928226; doi:10.1242/bio.055020 | 10: PMC3933650; doi:10.1371/journal.pone.0089728,Effect of multiple freeze-thaw cycles on selected biochemical serum components,pmid:27987362; doi:10.1515/cclm-2016-0892,,0,0,0,0,0.0,,,,s_ac16f426
Q070,Freeze-thaw and frozen storage,Which serum components changed significantly after repeated thawing?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which serum components changed significantly after repeated thawing?,,10,"1: Impact of single freeze-thaw cycles on human serum proteins: Implications for mass spectrometry biomarker validation | 2: Impact of Single Freeze-Thaw Cycles on Serum Protein Stability: Implications for Clinical Biomarker Validation Using Mass Spectrometry | 3: Effect of Repeated Freezing and Thawing on Biomarker Stability in Plasma and Serum Samples | 4: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 5: The Effects of a Single Freeze-Thaw Cycle on Concentrations of Nutritional, Noncommunicable Disease, and Inflammatory Biomarkers in Serum Samples | 6: Effect of Repeated Freeze–Thaw Cycles on Influenza Virus Antibodies | 7: Global Stability of Plasma Proteomes for Mass Spectrometry-Based Analyses * | 8: Effects of Multiple Freeze/Thaw Cycles on Measurements of Potential Novel Biomarkers Associated With Adverse Pregnancy Outcomes | 9: Impact of Freeze-thaw Cycles and Storage Time on Plasma Samples Used in Mass Spectrometry Based Biomarker Discovery Projects | 10: Effects of sample handling and storage on quantitative lipid analysis in human serum",1: PMC13206734; doi:10.1016/j.isci.2026.115934 | 2: bio_6971918c74be; doi:10.1101/2025.04.09.647925 | 3: PMC4700770; doi:10.1016/j.phrp.2015.11.005 | 4: PMC3900085; doi:10.11613/BM.2013.009 | 5: PMC8154350; doi:10.1055/s-0041-1726575 | 6: PMC8002830; doi:10.3390/vaccines9030267 | 7: PMC3433892; doi:10.1074/mcp.M111.014340 | 8: PMC5720390 | 9: PMC2657648 | 10: PMC2794342; doi:10.1007/s11306-009-0174-2,Effect of multiple freeze-thaw cycles on selected biochemical serum components,pmid:27987362; doi:10.1515/cclm-2016-0892,,0,0,0,0,0.0,,,,s_9e1b6675
Q071,Pre-centrifugation delay and transport,What collection-to-processing delay window has been evaluated for serum and plasma metabolomics?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,What collection-to-processing delay window has been evaluated for serum and plasma metabolomics?,,10,"1: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 2: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 3: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 4: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 5: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 6: Effects of pre-analytical processes on blood samples used in metabolomics studies | 7: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 8: Targeted Metabolomics Identifies Reliable and Stable Metabolites in Human Serum and Plasma Samples | 9: Pre-analytical processing of plasma and serum samples for combined proteome and metabolome analysis | 10: Effects of Long-Term Storage at −80 °C on the Human Plasma Metabolome",1: PMC5187835; doi:10.3390/ijms17122035 | 2: PMC6316012; doi:10.3390/metabo8040088 | 3: PMC5875996; doi:10.3390/metabo8010006 | 4: PMC7344701; doi:10.3390/metabo10060229 | 5: PMC11433674; doi:10.3390/metabo14090474 | 6: PMC4471316; doi:10.1007/s00216-015-8565-x | 7: PMC6724180; doi:10.3390/metabo9080156 | 8: PMC3933650; doi:10.1371/journal.pone.0089728 | 9: PMC9808085; doi:10.3389/fmolb.2022.961448 | 10: PMC6572224; doi:10.3390/metabo9050099,Standard operating procedures for pre-analytical handling of blood and urine for metabolomic studies and biobanks,pmid:21380509; doi:10.1007/s10858-011-9489-1,,0,0,0,0,0.0,,,,s_cfdccd7e
Q072,"Specimen, tube, and processing effects",Which urine pretreatments were tested before biobank storage for metabolomics?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which urine pretreatments were tested before biobank storage for metabolomics?,,10,"1: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 2: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 3: Stability of targeted metabolite profiles of urine samples under different storage conditions | 4: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 5: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 6: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 7: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 8: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 9: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 10: Validating Centralized Biobanking Workflows for NMR Metabolomics Using the PRIMA Panel",1: PMC12064589; doi:10.1007/s00192-025-06069-2 | 2: PMC6836253; doi:10.3390/metabo9100203 | 3: PMC5126183; doi:10.1007/s11306-016-1137-z | 4: PMC3901271; doi:10.3390/metabo3020243 | 5: PMC4559108; doi:10.1007/s11306-014-0764-5 | 6: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 7: PMC6724180; doi:10.3390/metabo9080156 | 8: PMC7344701; doi:10.3390/metabo10060229 | 9: PMC5187835; doi:10.3390/ijms17122035 | 10: PMC11822734; doi:10.1021/acs.analchem.4c04938,Standard operating procedures for pre-analytical handling of blood and urine for metabolomic studies and biobanks,pmid:21380509; doi:10.1007/s10858-011-9489-1,,0,0,0,0,0.0,,,,s_b071bb1b
Q073,"Specimen, tube, and processing effects",Which urine preservative has the largest effect on the metabolomic profile?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which urine preservative has the largest effect on the metabolomic profile?,,10,"1: Influence of Storage Conditions and Preservatives on Metabolite Fingerprints in Urine | 2: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 3: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 4: Impact of collection conditions on the metabolite content of human urine samples as analyzed by liquid chromatography coupled to mass spectrometry and nuclear magnetic resonance spectroscopy | 5: Stability of targeted metabolite profiles of urine samples under different storage conditions | 6: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 7: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics | 8: Optimising a urinary extraction method for non-targeted GC–MS metabolomics | 9: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 10: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies",1: PMC6836253; doi:10.3390/metabo9100203 | 2: PMC12064589; doi:10.1007/s00192-025-06069-2 | 3: med_f7a5c3346ef0; doi:10.1101/2024.01.24.24301735 | 4: PMC4559108; doi:10.1007/s11306-014-0764-5 | 5: PMC5126183; doi:10.1007/s11306-016-1137-z | 6: PMC6724180; doi:10.3390/metabo9080156 | 7: PMC3901271; doi:10.3390/metabo3020243 | 8: PMC10579216; doi:10.1038/s41598-023-44690-7 | 9: PMC6316012; doi:10.3390/metabo8040088 | 10: PMC5187835; doi:10.3390/ijms17122035,Effects of preanalytical sample collection and handling on comprehensive metabolite measurements in human urine biospecimens,pmid:39284767; doi:10.1093/aje/kwae347,3,0,1,1,1,0.333333,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,title,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,s_e3599aec
Q074,"Specimen, tube, and processing effects",Were pre-analytical handling effects larger in urine or serum metabolomics?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Were pre-analytical handling effects larger in urine or serum metabolomics?,,10,"1: A Systematic Evaluation of Blood Serum and Plasma Pre-Analytics for Metabolomics Cohort Studies | 2: Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens | 3: Impact of Blood Collection Tubes and Sample Handling Time on Serum and Plasma Metabolome and Lipidome | 4: Recommendations and Best Practices for Standardizing the Pre-Analytical Processing of Blood and Urine Samples in Metabolomics | 5: Pre-Analytical Factors that Affect Metabolite Stability in Human Urine, Plasma, and Serum: A Review | 6: Impact of Prolonged Blood Incubation and Extended Serum Storage at Room Temperature on the Human Serum Metabolome | 7: Preanalytical (Mis)Handling of Plasma Investigated by 1 H NMR Metabolomics | 8: An Overview of Pre-Analytical Factors Impacting Metabolomics Analyses of Blood Samples | 9: Urinary Metabolomic Profile is Minimally Impacted by Common Storage Conditions and Additives | 10: Influence of Freezing and Storage Procedure on Human Urine Samples in NMR-Based Metabolomics",1: PMC5187835; doi:10.3390/ijms17122035 | 2: PMC10896411; doi:10.1101/2024.01.24.24301735 | 3: PMC6316012; doi:10.3390/metabo8040088 | 4: PMC7344701; doi:10.3390/metabo10060229 | 5: PMC6724180; doi:10.3390/metabo9080156 | 6: PMC5875996; doi:10.3390/metabo8010006 | 7: PMC11635485; doi:10.1021/acsomega.4c08215 | 8: PMC11433674; doi:10.3390/metabo14090474 | 9: PMC12064589; doi:10.1007/s00192-025-06069-2 | 10: PMC3901271; doi:10.3390/metabo3020243,Effects of preanalytical sample collection and handling on comprehensive metabolite measurements in human urine biospecimens,pmid:39284767; doi:10.1093/aje/kwae347,2,0,1,1,1,0.5,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,title,Effects of Preanalytical Sample Collection and Handling on Comprehensive Metabolite Measurements in Human Urine Biospecimens,s_afa45cb3
Q075,Pre-centrifugation delay and transport,How long can fresh colon cancer tissue stay at room temperature or on ice before snap-freezing without reducing RNA quality?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can fresh colon cancer tissue stay at room temperature or on ice before snap-freezing without reducing RNA quality?,,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 3: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 4: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 5: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 6: The focus on sample quality: Influence of colon tissue collection on reliability of qPCR data | 7: Multicenter fresh frozen tissue sampling in colorectal cancer: does the quality meet the standards for state of the art biomarker research? | 8: Method Optimization for Extracting High-Quality RNA From the Human Pancreas Tissue 1 2 | 9: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 10: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC4849710; doi:10.1371/journal.pone.0154326 | 3: PMC4570714; doi:10.1371/journal.pone.0138214 | 4: PMC6775519; doi:10.7150/jca.29372 | 5: PMC8765617; doi:10.1371/journal.pone.0262654 | 6: PMC4935944; doi:10.1038/srep29023 | 7: PMC5587614; doi:10.1007/s10561-017-9613-x | 8: PMC6060079; doi:10.1016/j.tranon.2018.04.004 | 9: PMC7533433; doi:10.3892/mmr.2020.11503 | 10: PMC3835918; doi:10.1371/journal.pone.0079826,Biobanking of fresh-frozen human colon tissues: impact of tissue ex-vivo ischemia times and storage periods on RNA quality,pmid:22711177; doi:10.1245/s10434-012-2440-1,,0,0,0,0,0.0,,,,s_81539300
Q076,Storage temperature and duration,Does storing frozen colon tissue for up to 40 months reduce RNA quality?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Does storing frozen colon tissue for up to 40 months reduce RNA quality?,,10,"1: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 2: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 3: The focus on sample quality: Influence of colon tissue collection on reliability of qPCR data | 4: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 5: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 6: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes | 7: Isolated total RNA and protein are preserved after thawing for more than twenty-four hours | 8: The Interference of RNA Preservative and Post-Collection Interval on RNA Integrity from Different Mice Tissues | 9: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 10: Long Term Storage of Dry versus Frozen RNA for Next Generation Molecular Studies",1: PMC4849710; doi:10.1371/journal.pone.0154326 | 2: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 3: PMC4935944; doi:10.1038/srep29023 | 4: PMC6775519; doi:10.7150/jca.29372 | 5: PMC4570714; doi:10.1371/journal.pone.0138214 | 6: PMC12584263; doi:10.1186/s12896-025-01059-0 | 7: PMC3297035; doi:10.6061/clinics/2012(03)09 | 8: PMC12732537; doi:10.3390/genes16121421 | 9: PMC8765617; doi:10.1371/journal.pone.0262654 | 10: PMC4224406; doi:10.1371/journal.pone.0111827,Biobanking of fresh-frozen human colon tissues: impact of tissue ex-vivo ischemia times and storage periods on RNA quality,pmid:22711177; doi:10.1245/s10434-012-2440-1,,0,0,0,0,0.0,,,,s_4cd96cf8
Q077,Pre-centrifugation delay and transport,How long can fresh kidney cancer tissue remain on ice before freezing without losing RNA integrity?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can fresh kidney cancer tissue remain on ice before freezing without losing RNA integrity?,,10,"1: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 2: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 3: Optimizing RNA quality in cryopreserved tissues without preservatives: impact of preservatives, thawing methods and tissue aliquot sizes | 4: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 5: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 6: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 7: Frozen section histopathology and preanalytical factors affecting nucleic acid integrity in biobanked fresh-frozen human cancer tissues | 8: The Interference of RNA Preservative and Post-Collection Interval on RNA Integrity from Different Mice Tissues | 9: Impact of Delay to Cryopreservation on RNA Integrity and Genome-Wide Expression Profiles in Resected Tumor Samples | 10: Method Optimization for Extracting High-Quality RNA From the Human Pancreas Tissue 1 2",1: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 2: PMC8765617; doi:10.1371/journal.pone.0262654 | 3: PMC12584263; doi:10.1186/s12896-025-01059-0 | 4: PMC7533433; doi:10.3892/mmr.2020.11503 | 5: PMC6775519; doi:10.7150/jca.29372 | 6: PMC4570714; doi:10.1371/journal.pone.0138214 | 7: PMC12634257; doi:10.4132/jptm.2025.07.22 | 8: PMC12732537; doi:10.3390/genes16121421 | 9: PMC3835918; doi:10.1371/journal.pone.0079826 | 10: PMC6060079; doi:10.1016/j.tranon.2018.04.004,Effect of Duration of Ex Vivo Ischemia Time and Storage Period on RNA Quality in Biobanked Human Renal Cell Carcinoma Tissue,pmid:25567356; doi:10.1245/s10434-014-4327-9,,0,0,0,0,0.0,,,,s_cbddca8c
Q078,Biospecimen quality control and SOPs,How should fresh cancer tissue be transported before biobanking to preserve RNA quality?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How should fresh cancer tissue be transported before biobanking to preserve RNA quality?,,10,"1: Effects of ex vivo ischemia time and delayed processing on quality of specimens in tissue biobank | 2: Impact of Cold Ischemic Time and Freeze-Thaw Cycles on RNA, DNA and Protein Quality in Colorectal Cancer Tissues Biobanking | 3: Biobanking of Fresh-Frozen Human Adenocarcinomatous and Normal Colon Tissues: Which Parameters Influence RNA Quality? | 4: Assessing the quality of RNA isolated from human breast tissue after ambient room temperature exposure | 5: Pre-Analytical Determination of the Effect of Extended Warm or Cold Ischaemia on RNA Stability in the Human Ileum Mucosa | 6: Multicenter fresh frozen tissue sampling in colorectal cancer: does the quality meet the standards for state of the art biomarker research? | 7: Quality assessment of tissue samples stored in a specialized human lung biobank | 8: Effects of Delay in the Snap Freezing of Colorectal Cancer Tissues on the Quality of DNA and RNA | 9: Compared DNA and RNA quality of breast cancer biobanking samples after long-term storage protocols in − 80 °C and liquid nitrogen | 10: Test of the FlashFREEZE unit in tissue samples freezing for biobanking purposes",1: PMC7533433; doi:10.3892/mmr.2020.11503 | 2: PMC6775519; doi:10.7150/jca.29372 | 3: PMC4849710; doi:10.1371/journal.pone.0154326 | 4: PMC8765617; doi:10.1371/journal.pone.0262654 | 5: PMC4570714; doi:10.1371/journal.pone.0138214 | 6: PMC5587614; doi:10.1007/s10561-017-9613-x | 7: PMC6448820; doi:10.1371/journal.pone.0203977 | 8: PMC2998017; doi:10.3393/jksc.2010.26.5.316 | 9: PMC7462979; doi:10.1038/s41598-020-71441-9 | 10: PMC10209260; doi:10.1007/s10561-022-10045-1,Effect of Duration of Ex Vivo Ischemia Time and Storage Period on RNA Quality in Biobanked Human Renal Cell Carcinoma Tissue,pmid:25567356; doi:10.1245/s10434-014-4327-9,,0,0,0,0,0.0,,,,s_265ef18d
Q079,Storage temperature and duration,Do most urine analytes remain stable after more than ten years at −22°C?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Do most urine analytes remain stable after more than ten years at −22°C?,,10,"1: Stability of urinary albumin and creatinine after 12 months storage at −20 °C and −80 °C | 2: Preanalytical requirements of urinalysis | 3: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 4: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 5: Impact of chemical preservative in urine samples | 6: Long-term stability of clinically relevant chemistry analytes in pleural and peritoneal fluid | 7: The effectiveness of BD Vacutainer® Plus Urinalysis Preservative Tubes in preservation of urine for chemical strip analysis and particle counting | 8: Evaluation of the appropriate time period between sampling and analyzing for automated urinalysis | 9: Effects of Different Voided Urine Sample Storage Time, Temperature, and Preservatives on Analysis with Multiplex Bead-Based Oncuria Bladder Cancer Immunoassay | 10: Pre-analytical stability of drugs of abuse in urine for confirmatory testing: a systematic review",1: PMC6451166; doi:10.1016/j.plabm.2019.e00120 | 2: PMC3936984; doi:10.11613/BM.2014.011 | 3: PMC3900085; doi:10.11613/BM.2013.009 | 4: PMC7109503 | 5: PMC7109501 | 6: PMC7138007; doi:10.11613/BM.2020.020701 | 7: PMC4910281; doi:10.11613/BM.2016.024 | 8: PMC4783094; doi:10.11613/BM.2016.008 | 9: PMC11763964; doi:10.3390/diagnostics15020138 | 10: PMC13132878; doi:10.1093/jat/bkaf106,Long-term urine biobanking: storage stability of clinical chemical parameters under moderate freezing conditions without use of preservatives,pmid:25239781; doi:10.1016/j.clinbiochem.2014.09.009,,0,0,0,0,0.0,,,,s_234ab819
Q080,Storage temperature and duration,How long can several urine analytes remain suitable for later measurement when stored at −22°C?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,How long can several urine analytes remain suitable for later measurement when stored at −22°C?,,10,"1: Stability of urinary albumin and creatinine after 12 months storage at −20 °C and −80 °C | 2: Preanalytical requirements of urinalysis | 3: Impact of chemical preservative in urine samples | 4: Influence of different urine preservation methods and addition of preservatives on quantitative detection of 24-h urinary protein | 5: Effects of Different Voided Urine Sample Storage Time, Temperature, and Preservatives on Analysis with Multiplex Bead-Based Oncuria Bladder Cancer Immunoassay | 6: The effect of storage time and freeze-thaw cycles on the stability of serum samples | 7: Long-term stability of clinically relevant chemistry analytes in pleural and peritoneal fluid | 8: Sample Management: Stability of Plasma and Serum on Different Storage Conditions | 9: The effectiveness of BD Vacutainer® Plus Urinalysis Preservative Tubes in preservation of urine for chemical strip analysis and particle counting | 10: Study of the Stability of Various Biochemical Analytes in Samples Stored at Different Predefined Storage Conditions at an Accredited Laboratory of India",1: PMC6451166; doi:10.1016/j.plabm.2019.e00120 | 2: PMC3936984; doi:10.11613/BM.2014.011 | 3: PMC7109501 | 4: PMC12634583; doi:10.3389/fmed.2025.1661339 | 5: PMC11763964; doi:10.3390/diagnostics15020138 | 6: PMC3900085; doi:10.11613/BM.2013.009 | 7: PMC7138007; doi:10.11613/BM.2020.020701 | 8: PMC7109503 | 9: PMC4910281; doi:10.11613/BM.2016.024 | 10: PMC5015491; doi:10.4103/0974-2727.187928,Long-term urine biobanking: storage stability of clinical chemical parameters under moderate freezing conditions without use of preservatives,pmid:25239781; doi:10.1016/j.clinbiochem.2014.09.009,,0,0,0,0,0.0,,,,s_c41de3fb
Q081,"Specimen, tube, and processing effects",Which handling problems have the greatest effect on RNA integrity in Tempus blood collection tubes?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which handling problems have the greatest effect on RNA integrity in Tempus blood collection tubes?,,10,1: Evaluation of RNA purification methods by using different blood stabilization tubes: identification of key features for epidemiological studies | 2: The Effect of Tropical Temperatures on the Quality of RNA Extracted from Stabilized Whole-Blood Samples | 3: Investigating gene expression profiles of whole blood and peripheral blood mononuclear cells using multiple collection and processing methods | 4: Simultaneous extraction of mRNA and microRNA from whole blood stabilized in tempus tubes | 5: Stabilization of Cellular RNA in Blood During Storage at Room Temperature: A Comparison of Cell-Free RNA BCT ® with K3EDTA Tubes | 6: Human blood RNA stabilization in samples collected and transported for a large biobank | 7: Evaluation of Existing Methods for Human Blood mRNA Isolation and Analysis for Large Studies | 8: Comparison of blood RNA isolation methods from samples stabilized in Tempus tubes and stored at a large human biobank | 9: The impact of pre-freezing storage time and temperature on gene expression of blood collected in EDTA tubes | 10: Peripheral blood gene expression: it all boils down to the RNA collection tubes,1: PMC7026973; doi:10.1186/s13104-020-04943-4 | 2: PMC9503649; doi:10.3390/ijms231810609 | 3: PMC6897427; doi:10.1371/journal.pone.0225137 | 4: PMC6339331; doi:10.1186/s13104-019-4087-5 | 5: PMC4245490; doi:10.1007/s40291-014-0118-z | 6: PMC3503553; doi:10.1186/1756-0500-5-510 | 7: PMC5004844; doi:10.1371/journal.pone.0161778 | 8: PMC5009671; doi:10.1186/s13104-016-2224-y | 9: PMC9262796; doi:10.1007/s11033-022-07320-5 | 10: PMC3280191; doi:10.1186/1756-0500-5-1,Preanalytical robustness of blood collection tubes with RNA stabilizers,pmid:31112504; doi:10.1515/cclm-2019-0170,,0,0,0,0,0.0,,,,s_b7e93154
Q082,"Specimen, tube, and processing effects",Which handling problems have the greatest effect on RNA integrity in PAXgene blood collection tubes?,success,,raw,,,,vector,"pmc,biorxiv,medrxiv,arxiv,abstracts_only",1,10,Which handling problems have the greatest effect on RNA integrity in PAXgene blood collection tubes?,,10,1: Investigating gene expression profiles of whole blood and peripheral blood mononuclear cells using multiple collection and processing methods | 2: Evaluation of Existing Methods for Human Blood mRNA Isolation and Analysis for Large Studies | 3: Assessment of mRNA and microRNA Stabilization in Peripheral Human Blood for Multicenter Studies and Biobanks | 4: Evaluation of RNA purification methods by using different blood stabilization tubes: identification of key features for epidemiological studies | 5: Gene expression profiling of whole blood: A comparative assessment of RNA-stabilizing collection methods | 6: Comparison of Whole Blood RNA Preservation Tubes and Novel Generation RNA Extraction Kits for Analysis of mRNA and MiRNA Profiles | 7: Stabilization of Cellular RNA in Blood During Storage at Room Temperature: A Comparison of Cell-Free RNA BCT ® with K3EDTA Tubes | 8: Peripheral blood gene expression: it all boils down to the RNA collection tubes | 9: Human blood RNA stabilization in samples collected and transported for a large biobank | 10: Comparison of procedures for RNA-extraction from peripheral blood mononuclear cells,1: PMC6897427; doi:10.1371/journal.pone.0225137 | 2: PMC5004844; doi:10.1371/journal.pone.0161778 | 3: PMC2956623 | 4: PMC7026973; doi:10.1186/s13104-020-04943-4 | 5: PMC6786555; doi:10.1371/journal.pone.0223065 | 6: PMC4254602; doi:10.1371/journal.pone.0113298 | 7: PMC4245490; doi:10.1007/s40291-014-0118-z | 8: PMC3280191; doi:10.1186/1756-0500-5-1 | 9: PMC3503553; doi:10.1186/1756-0500-5-510 | 10: PMC7034890; doi:10.1371/journal.pone.0229423,Preanalytical robustness of blood collection tubes with RNA stabilizers,pmid:31112504; doi:10.1515/cclm-2019-0170,,0,0,0,0,0.0,,,,s_0b29c659
